Id,Pos
Id5q2rr8mia1_12,ADP
Id5q2rr8mia1_13,NOUN
Id5q2rr8mia1_14,ADP
Id5q2rr8mia1_15,NOUN
Id5q2rr8mia1_16,ADP
Id5q2rr8mia1_17,NOUN
Id5q2rr8mia1_18,ADP
Id5q2rr8mia1_19,NOUN
Id5q2rr8mia1_20,PUNCT
Id5q2rr8mia1_21,AUX
Id5q2rr8mia1_22,VERB
Id5q2rr8mia1_23,VERB
Id5q2rr8mia1_24,ADP
Id5q2rr8mia1_25,NOUN
Id5q2rr8mia1_26,ADP
Id5q2rr8mia1_27,ADP
Id5q2rr8mia1_28,PROPN
Id5q2rr8mia1_29,PROPN
Id5q2rr8mia1_30,ADP
Id5q2rr8mia1_31,PROPN
Id5q2rr8mia1_32,PUNCT
Id5q8uoz0si0_0,ADP
Id5q8uoz0si0_1,NOUN
Id5q8uoz0si0_2,ADP
Id5q8uoz0si0_3,NUM
Id5q8uoz0si0_4,PUNCT
Id5q8uoz0si0_5,NOUN
Id5q8uoz0si0_6,ADP
Id5q8uoz0si0_7,PROPN
Id5q8uoz0si0_8,PROPN
Id5q8uoz0si0_9,AUX
Id5q8uoz0si0_10,AUX
Id5q8uoz0si0_11,VERB
Id5q8uoz0si0_12,VERB
Id5q8uoz0si0_13,NOUN
Id5q8uoz0si0_14,ADP
Id5q8uoz0si0_15,NOUN
Id5q8uoz0si0_16,VERB
Id5q8uoz0si0_17,VERB
Id5q8uoz0si0_18,NOUN
Id5q8uoz0si0_19,PRON
Id5q8uoz0si0_20,PRON
Id5q8uoz0si0_21,ADJ
Id5q8uoz0si0_22,ADJ
Id5q8uoz0si0_23,PUNCT
Id5qe8cxfpud_0,PROPN
Id5qe8cxfpud_1,VERB
Id5qe8cxfpud_2,VERB
Id5qe8cxfpud_3,PROPN
Id5qe8cxfpud_4,AUX
Id5qe8cxfpud_5,AUX
Id5qe8cxfpud_6,AUX
Id5qe8cxfpud_7,VERB
Id5qe8cxfpud_8,ADJ
Id5qe8cxfpud_9,ADP
Id5qe8cxfpud_10,NOUN
Id5qe8cxfpud_11,PUNCT
Id5qe8cxfpud_12,CCONJ
Id5qe8cxfpud_13,ADV
Id5qe8cxfpud_14,NOUN
Id5qe8cxfpud_15,PRON
Id5qe8cxfpud_16,VERB
Id5qe8cxfpud_17,VERB
Id5qe8cxfpud_18,NOUN
Id5qe8cxfpud_19,ADV
Id5qe8cxfpud_20,DET
Id5qe8cxfpud_21,PUNCT
Id5rlo4fh2rg_0,ADP
Id5rlo4fh2rg_1,NOUN
Id5rlo4fh2rg_2,NUM
Id5rlo4fh2rg_3,PUNCT
Id5rlo4fh2rg_4,PROPN
Id5rlo4fh2rg_5,AUX
Id5rlo4fh2rg_6,VERB
Id5rlo4fh2rg_7,DET
Id5rlo4fh2rg_8,VERB
Id5rlo4fh2rg_9,NOUN
Id5rlo4fh2rg_10,NOUN
Id5rlo4fh2rg_11,ADV
Id5rlo4fh2rg_12,PROPN
Id5rlo4fh2rg_13,PROPN
Id5rlo4fh2rg_14,PROPN
Id5rlo4fh2rg_15,CCONJ
Id5rlo4fh2rg_16,PROPN
Id5rlo4fh2rg_17,PROPN
Id5rlo4fh2rg_18,PROPN
Id5rlo4fh2rg_19,PUNCT
Id5rlo4fh2rg_20,PROPN
Id5rlo4fh2rg_21,PUNCT
Id5rlo4fh2rg_22,VERB
Id5rlo4fh2rg_23,VERB
Id5rlo4fh2rg_24,PROPN
Id5rlo4fh2rg_25,CCONJ
Id5rlo4fh2rg_26,PRON
Id5rlo4fh2rg_27,AUX
Id5rlo4fh2rg_28,ADP
Id5rlo4fh2rg_29,VERB
Id5rlo4fh2rg_30,VERB
Id5rlo4fh2rg_31,PROPN
Id5rlo4fh2rg_32,ADP
Id5rlo4fh2rg_33,NOUN
Id5rlo4fh2rg_34,PUNCT
Id5rm1n96vue_0,PROPN
Id5rm1n96vue_1,SYM
Id5rm1n96vue_2,ADV
Id5rm1n96vue_3,CCONJ
Id5rm1n96vue_4,PROPN
Id5rm1n96vue_5,PUNCT
Id5rm1n96vue_6,PROPN
Id5rm1n96vue_7,PROPN
Id5rm1n96vue_8,PUNCT
Id5rm1n96vue_9,VERB
Id5rm1n96vue_10,VERB
Id5rm1n96vue_11,NOUN
Id5rm1n96vue_12,ADP
Id5rm1n96vue_13,PROPN
Id5rm1n96vue_14,NOUN
Id5rm1n96vue_15,NOUN
Id5rm1n96vue_16,PUNCT
Id5rm1n96vue_17,PROPN
Id5rm1n96vue_18,PUNCT
Id5rm1n96vue_19,DET
Id5rm1n96vue_20,NOUN
Id5rm1n96vue_21,AUX
Id5rm1n96vue_22,AUX
Id5rm1n96vue_23,NOUN
Id5rm1n96vue_24,PUNCT
Id5rm1n96vue_25,VERB
Id5rm1n96vue_26,VERB
Id5rm1n96vue_27,NOUN
Id5rm1n96vue_28,PUNCT
Id5xf8322gdo_0,DET
Id5xf8322gdo_1,CCONJ
Id5xf8322gdo_2,PRON
Id5xf8322gdo_3,ADP
Id5xf8322gdo_4,NOUN
Id5xf8322gdo_5,ADJ
Id5xf8322gdo_6,ADP
Id5xf8322gdo_7,PROPN
Id5xf8322gdo_8,ADJ
Id5xf8322gdo_9,NUM
Id5xf8322gdo_10,NUM
Id5xf8322gdo_11,CCONJ
Id5xf8322gdo_12,ADV
Id5xf8322gdo_13,NOUN
Id5xf8322gdo_14,AUX
Id5xf8322gdo_15,VERB
Id5xf8322gdo_16,VERB
Id5xf8322gdo_17,ADJ
Id5xf8322gdo_18,ADP
Id5xf8322gdo_19,PROPN
Id5xf8322gdo_20,PUNCT
Id5xf8322gdo_21,ADV
Id5xf8322gdo_22,DET
Id5xf8322gdo_23,PUNCT
Id5xf8322gdo_24,CCONJ
Id5xf8322gdo_25,NOUN
Id5xf8322gdo_26,VERB
Id5xf8322gdo_27,ADV
Id5xf8322gdo_28,ADJ
Id5xf8322gdo_29,PUNCT
Id5xslgnso4y_0,ADP
Id5xslgnso4y_1,NOUN
Id5xslgnso4y_2,PRON
Id5xslgnso4y_3,PRON
Id5xslgnso4y_4,PUNCT
Id5xslgnso4y_5,AUX
Id5xslgnso4y_6,AUX
Id5xslgnso4y_7,VERB
Id5xslgnso4y_8,VERB
Id5xslgnso4y_9,CCONJ
Id5xslgnso4y_10,VERB
Id5xslgnso4y_11,VERB
Id5xslgnso4y_12,NOUN
Id5xslgnso4y_13,ADJ
Id5xslgnso4y_14,ADJ
Id5xslgnso4y_15,ADJ
Id5xslgnso4y_16,PUNCT
Id60ntdgwsmf_0,CCONJ
Id60ntdgwsmf_1,NOUN
Id60ntdgwsmf_2,ADP
Id60ntdgwsmf_3,NOUN
Id60ntdgwsmf_4,PRON
Id60ntdgwsmf_5,AUX
Id60ntdgwsmf_6,VERB
Id60ntdgwsmf_7,ADP
Id60ntdgwsmf_8,NOUN
Id60ntdgwsmf_9,ADJ
Id60ntdgwsmf_10,PUNCT
Id60ntdgwsmf_11,NOUN
Id60ntdgwsmf_12,ADP
Id60ntdgwsmf_13,NOUN
Id60ntdgwsmf_14,PUNCT
Id630y11qwld_0,PROPN
Id630y11qwld_1,PROPN
Id630y11qwld_2,PUNCT
Id630y11qwld_3,PROPN
Id630y11qwld_4,PROPN
Id630y11qwld_5,AUX
Id630y11qwld_6,VERB
Id630y11qwld_7,NOUN
Id630y11qwld_8,PUNCT
Id630y11qwld_9,PROPN
Id630y11qwld_10,PROPN
Id630y11qwld_11,AUX
Id630y11qwld_12,NOUN
Id630y11qwld_13,NOUN
Id630y11qwld_14,ADP
Id630y11qwld_15,PROPN
Id630y11qwld_16,PUNCT
Id630y11qwld_17,PROPN
Id630y11qwld_18,PROPN
Id630y11qwld_19,PUNCT
Id630y11qwld_20,AUX
Id630y11qwld_21,VERB
Id630y11qwld_22,NOUN
Id630y11qwld_23,ADP
Id630y11qwld_24,NOUN
Id630y11qwld_25,PROPN
Id630y11qwld_26,CCONJ
Id630y11qwld_27,PROPN
Id630y11qwld_28,PROPN
Id630y11qwld_29,AUX
Id630y11qwld_30,VERB
Id630y11qwld_31,ADP
Id630y11qwld_32,NOUN
Id630y11qwld_33,PRON
Id630y11qwld_34,CCONJ
Id630y11qwld_35,VERB
Id630y11qwld_36,AUX
Id630y11qwld_37,ADP
Id630y11qwld_38,NOUN
Id630y11qwld_39,ADJ
Id630y11qwld_40,PROPN
Id630y11qwld_41,AUX
Id630y11qwld_42,AUX
Id630y11qwld_43,VERB
Id630y11qwld_44,PRON
Id630y11qwld_45,PRON
Id630y11qwld_46,ADV
Id630y11qwld_47,VERB
Id630y11qwld_48,NOUN
Id630y11qwld_49,VERB
Id630y11qwld_50,NOUN
Id630y11qwld_51,CCONJ
Id630y11qwld_52,NOUN
Id630y11qwld_53,NOUN
Id630y11qwld_54,NOUN
Id630y11qwld_55,ADP
Id630y11qwld_56,ADV
Id630y11qwld_57,VERB
Id630y11qwld_58,ADV
Id630y11qwld_59,NOUN
Id630y11qwld_60,PUNCT
Id6441kyzyzb_0,ADP
Id6441kyzyzb_1,PROPN
Id6441kyzyzb_2,PROPN
Id6441kyzyzb_3,PUNCT
Id6441kyzyzb_4,AUX
Id6441kyzyzb_5,VERB
Id6441kyzyzb_6,ADJ
Id6441kyzyzb_7,NOUN
Id6441kyzyzb_8,NUM
Id6441kyzyzb_9,PUNCT
Id6441kyzyzb_10,CCONJ
Id6441kyzyzb_11,ADP
Id6441kyzyzb_12,NOUN
Id6441kyzyzb_13,ADP
Id6441kyzyzb_14,PROPN
Id6441kyzyzb_15,PROPN
Id6441kyzyzb_16,NOUN
Id6441kyzyzb_17,NUM
Id6441kyzyzb_18,VERB
Id6441kyzyzb_19,ADV
Id6441kyzyzb_20,ADV
Id6441kyzyzb_21,ADP
Id6441kyzyzb_22,NOUN
Id6441kyzyzb_23,PUNCT
Id658vv415j8_0,DET
Id658vv415j8_1,ADP
Id658vv415j8_2,NOUN
Id658vv415j8_3,ADP
Id658vv415j8_4,PROPN
Id658vv415j8_5,ADP
Id658vv415j8_6,ADJ
Id658vv415j8_7,ADV
Id658vv415j8_8,ADV
Id658vv415j8_9,PROPN
Id658vv415j8_10,CCONJ
Id658vv415j8_11,PROPN
Id658vv415j8_12,AUX
Id658vv415j8_13,AUX
Id658vv415j8_14,NOUN
Id658vv415j8_15,ADP
Id658vv415j8_16,PROPN
Id658vv415j8_17,PUNCT
Id65hhoiut5z_0,NOUN
Id65hhoiut5z_1,AUX
Id65hhoiut5z_2,VERB
Id65hhoiut5z_3,VERB
Id65hhoiut5z_4,ADP
Id65hhoiut5z_5,NOUN
Id65hhoiut5z_6,PUNCT
Id6anmrmc45k_0,ADV
Id6anmrmc45k_1,DET
Id6anmrmc45k_2,ADV
Id6anmrmc45k_3,PUNCT
Id6anmrmc45k_4,PUNCT
Id6anmrmc45k_5,ADV
Id6anmrmc45k_6,NOUN
Id6anmrmc45k_7,ADP
Id6anmrmc45k_8,VERB
Id6anmrmc45k_9,NOUN
Id6anmrmc45k_10,PRON
Id6anmrmc45k_11,ADP
Id6anmrmc45k_12,NOUN
Id6anmrmc45k_13,VERB
Id6anmrmc45k_14,VERB
Id6anmrmc45k_15,ADP
Id6anmrmc45k_16,NUM
Id6anmrmc45k_17,PUNCT
Id6anmrmc45k_18,ADV
Id6anmrmc45k_19,AUX
Id6anmrmc45k_20,NOUN
Id6anmrmc45k_21,PRON
Id6anmrmc45k_22,CCONJ
Id6anmrmc45k_23,AUX
Id6anmrmc45k_24,VERB
Id6anmrmc45k_25,NOUN
Id6anmrmc45k_26,CCONJ
Id6anmrmc45k_27,NOUN
Id6anmrmc45k_28,PUNCT
Id6anmrmc45k_29,PUNCT
Id6b4kgv17m9_0,DET
Id6b4kgv17m9_1,ADP
Id6b4kgv17m9_2,PROPN
Id6b4kgv17m9_3,ADP
Id6b4kgv17m9_4,ADP
Id6b4kgv17m9_5,NOUN
Id6b4kgv17m9_6,ADJ
Id6b4kgv17m9_7,PUNCT
Id6b4kgv17m9_8,NOUN
Id6b4kgv17m9_9,AUX
Id6b4kgv17m9_10,VERB
Id6b4kgv17m9_11,ADP
Id6b4kgv17m9_12,VERB
Id6b4kgv17m9_13,ADP
Id6b4kgv17m9_14,NOUN
Id6b4kgv17m9_15,PUNCT
Id6bd6dudbdu_0,NOUN
Id6bd6dudbdu_1,AUX
Id6bd6dudbdu_2,VERB
Id6bd6dudbdu_3,NOUN
Id6bd6dudbdu_4,ADJ
Id6bd6dudbdu_5,ADP
Id6bd6dudbdu_6,PROPN
Id6bd6dudbdu_7,PROPN
Id6bd6dudbdu_8,PUNCT
Id6bd6dudbdu_9,NOUN
Id6bd6dudbdu_10,AUX
Id6bd6dudbdu_11,NOUN
Id6bd6dudbdu_12,ADJ
Id6bd6dudbdu_13,NOUN
Id6bd6dudbdu_14,PUNCT
Id6bd6dudbdu_15,AUX
Id6bd6dudbdu_16,VERB
Id6bd6dudbdu_17,AUX
Id6bd6dudbdu_18,NOUN
Id6bd6dudbdu_19,ADP
Id6bd6dudbdu_20,NOUN
Id6bd6dudbdu_21,PUNCT
Id6d4bpujzwu_0,DET
Id6d4bpujzwu_1,NOUN
Id6d4bpujzwu_2,PUNCT
Id6d4bpujzwu_3,AUX
Id6d4bpujzwu_4,NOUN
Id6d4bpujzwu_5,PRON
Id6d4bpujzwu_6,AUX
Id6d4bpujzwu_7,ADJ
Id6d4bpujzwu_8,PUNCT
Id6d4bpujzwu_9,SCONJ
Id6d4bpujzwu_10,VERB
Id6d4bpujzwu_11,NOUN
Id6d4bpujzwu_12,NOUN
Id6d4bpujzwu_13,ADV
Id6d4bpujzwu_14,PUNCT
Id6d4bpujzwu_15,AUX
Id6d4bpujzwu_16,AUX
Id6d4bpujzwu_17,VERB
Id6d4bpujzwu_18,VERB
Id6d4bpujzwu_19,PUNCT
Id6dbabojshz_0,PROPN
Id6dbabojshz_1,VERB
Id6dbabojshz_2,ADP
Id6dbabojshz_3,NOUN
Id6dbabojshz_4,NOUN
Id6dbabojshz_5,ADP
Id6dbabojshz_6,NOUN
Id6dbabojshz_7,NOUN
Id6dbabojshz_8,ADP
Id6dbabojshz_9,NOUN
Id6dbabojshz_10,ADJ
Id6dbabojshz_11,ADP
Id6dbabojshz_12,NOUN
Id6dbabojshz_13,ADP
Id6dbabojshz_14,PROPN
Id6dbabojshz_15,PUNCT
Id6dbabojshz_16,ADV
Id6dbabojshz_17,VERB
Id6dbabojshz_18,NOUN
Id6dbabojshz_19,ADP
Id6dbabojshz_20,NOUN
Id6dbabojshz_21,ADP
Id6dbabojshz_22,VERB
Id6dbabojshz_23,VERB
Id6dbabojshz_24,NOUN
Id6dbabojshz_25,ADP
Id6dbabojshz_26,NOUN
Id6dbabojshz_27,PUNCT
Id6dbabojshz_28,AUX
Id6dbabojshz_29,VERB
Id6dbabojshz_30,ADP
Id6dbabojshz_31,NOUN
Id6dbabojshz_32,ADJ
Id6dbabojshz_33,NOUN
Id6dbabojshz_34,ADJ
Id6dbabojshz_35,ADJ
Id6dbabojshz_36,PUNCT
Id6ey2vdv3vp_0,PROPN
Id6ey2vdv3vp_1,VERB
Id6ey2vdv3vp_2,VERB
Id6ey2vdv3vp_3,VERB
Id6ey2vdv3vp_4,NOUN
Id6ey2vdv3vp_5,ADP
Id6ey2vdv3vp_6,PROPN
Id6ey2vdv3vp_7,CCONJ
Id6ey2vdv3vp_8,ADP
Id6ey2vdv3vp_9,PROPN
Id6ey2vdv3vp_10,PROPN
Id6ey2vdv3vp_11,ADP
Id6ey2vdv3vp_12,PROPN
Id6ey2vdv3vp_13,NOUN
Id6ey2vdv3vp_14,ADJ
Id6ey2vdv3vp_15,PUNCT
Id6ey2vdv3vp_16,PRON
Id6ey2vdv3vp_17,NOUN
Id6ey2vdv3vp_18,ADP
Id6ey2vdv3vp_19,NUM
Id6ey2vdv3vp_20,NUM
Id6ey2vdv3vp_21,AUX
Id6ey2vdv3vp_22,VERB
Id6ey2vdv3vp_23,PRON
Id6ey2vdv3vp_24,PUNCT
Id6fbrkotqdp_0,PROPN
Id6fbrkotqdp_1,VERB
Id6fbrkotqdp_2,VERB
Id6fbrkotqdp_3,DET
Id6fbrkotqdp_4,PUNCT
Id6fbrkotqdp_5,PUNCT
Id6fbrkotqdp_6,AUX
Id6fbrkotqdp_7,AUX
Id6fbrkotqdp_8,AUX
Id6fbrkotqdp_9,VERB
Id6fbrkotqdp_10,VERB
Id6fbrkotqdp_11,VERB
Id6fbrkotqdp_12,NOUN
Id6fbrkotqdp_13,NUM
Id6fbrkotqdp_14,NUM
Id6fbrkotqdp_15,SCONJ
Id6fbrkotqdp_16,AUX
Id6fbrkotqdp_17,VERB
Id6fbrkotqdp_18,NOUN
Id6fbrkotqdp_19,PRON
Id6fbrkotqdp_20,AUX
Id6fbrkotqdp_21,ADP
Id6fbrkotqdp_22,NOUN
Id6fbrkotqdp_23,SCONJ
Id6fbrkotqdp_24,AUX
Id6fbrkotqdp_25,VERB
Id6fbrkotqdp_26,VERB
Id6fbrkotqdp_27,ADJ
Id6fbrkotqdp_28,NOUN
Id6fbrkotqdp_29,PUNCT
Id6fbrkotqdp_30,PUNCT
Id6fp67xydwy_0,PROPN
Id6fp67xydwy_1,PRON
Id6fp67xydwy_2,AUX
Id6fp67xydwy_3,VERB
Id6fp67xydwy_4,VERB
Id6fp67xydwy_5,NOUN
Id6fp67xydwy_6,ADP
Id6fp67xydwy_7,ADJ
Id6fp67xydwy_8,NOUN
Id6fp67xydwy_9,ADP
Id6fp67xydwy_10,VERB
Id6fp67xydwy_11,AUX
Id6fp67xydwy_12,VERB
Id6fp67xydwy_13,NOUN
Id6fp67xydwy_14,NOUN
Id6fp67xydwy_15,ADP
Id6fp67xydwy_16,NOUN
Id6fp67xydwy_17,PUNCT
Id6fp67xydwy_18,PUNCT
Id6fp67xydwy_19,NOUN
Id6fp67xydwy_20,AUX
Id6fp67xydwy_21,ADJ
Id6fp67xydwy_22,VERB
Id6fp67xydwy_23,VERB
Id6fp67xydwy_24,AUX
Id6fp67xydwy_25,ADP
Id6fp67xydwy_26,PROPN
Id6fp67xydwy_27,ADJ
Id6fp67xydwy_28,AUX
Id6fp67xydwy_29,VERB
Id6fp67xydwy_30,VERB
Id6fp67xydwy_31,PUNCT
Id6ihasnjjvb_0,NOUN
Id6ihasnjjvb_1,PRON
Id6ihasnjjvb_2,AUX
Id6ihasnjjvb_3,NOUN
Id6ihasnjjvb_4,NOUN
Id6ihasnjjvb_5,PRON
Id6ihasnjjvb_6,ADJ
Id6ihasnjjvb_7,ADJ
Id6ihasnjjvb_8,ADP
Id6ihasnjjvb_9,NOUN
Id6ihasnjjvb_10,ADP
Id6ihasnjjvb_11,PROPN
Id6ihasnjjvb_12,SYM
Id6ihasnjjvb_13,PROPN
Id6ihasnjjvb_14,PROPN
Id6ihasnjjvb_15,PROPN
Id6ihasnjjvb_16,PRON
Id6ihasnjjvb_17,AUX
Id6ihasnjjvb_18,AUX
Id6ihasnjjvb_19,PROPN
Id6ihasnjjvb_20,ADP
Id6ihasnjjvb_21,NOUN
Id6ihasnjjvb_22,ADP
Id6ihasnjjvb_23,NOUN
Id6ihasnjjvb_24,PUNCT
Id6ihasnjjvb_25,PROPN
Id6ihasnjjvb_26,PROPN
Id6ihasnjjvb_27,PUNCT
Id6ihasnjjvb_28,VERB
Id6ihasnjjvb_29,VERB
Id6ihasnjjvb_30,ADV
Id6ihasnjjvb_31,PROPN
Id6ihasnjjvb_32,CCONJ
Id6ihasnjjvb_33,PROPN
Id6ihasnjjvb_34,PROPN
Id6ihasnjjvb_35,PROPN
Id6ihasnjjvb_36,PUNCT
Id6ihasnjjvb_37,ADV
Id6ihasnjjvb_38,PROPN
Id6ihasnjjvb_39,PRON
Id6ihasnjjvb_40,PRON
Id6ihasnjjvb_41,PUNCT
Id6ihasnjjvb_42,AUX
Id6ihasnjjvb_43,VERB
Id6ihasnjjvb_44,VERB
Id6ihasnjjvb_45,VERB
Id6ihasnjjvb_46,NOUN
Id6ihasnjjvb_47,AUX
Id6ihasnjjvb_48,ADV
Id6ihasnjjvb_49,ADP
Id6ihasnjjvb_50,NOUN
Id6ihasnjjvb_51,ADP
Id6ihasnjjvb_52,VERB
Id6ihasnjjvb_53,VERB
Id6ihasnjjvb_54,PUNCT
Id6iqklx10u8_0,NOUN
Id6iqklx10u8_1,ADJ
Id6iqklx10u8_2,ADP
Id6iqklx10u8_3,NOUN
Id6iqklx10u8_4,VERB
Id6iqklx10u8_5,ADP
Id6iqklx10u8_6,PROPN
Id6iqklx10u8_7,PROPN
Id6iqklx10u8_8,ADP
Id6iqklx10u8_9,NOUN
Id6iqklx10u8_10,ADJ
Id6iqklx10u8_11,PUNCT
Id6iqklx10u8_12,CCONJ
Id6iqklx10u8_13,NOUN
Id6iqklx10u8_14,SYM
Id6iqklx10u8_15,ADP
Id6iqklx10u8_16,PROPN
Id6iqklx10u8_17,PROPN
Id6iqklx10u8_18,ADP
Id6iqklx10u8_19,NOUN
Id6iqklx10u8_20,NUM
Id6iqklx10u8_21,PUNCT
Id6iqklx10u8_22,CCONJ
Id6iqklx10u8_23,NOUN
Id6iqklx10u8_24,AUX
Id6iqklx10u8_25,ADJ
Id6iqklx10u8_26,ADP
Id6iqklx10u8_27,AUX
Id6iqklx10u8_28,ADP
Id6iqklx10u8_29,NOUN
Id6iqklx10u8_30,ADJ
Id6iqklx10u8_31,PUNCT
Id6lfv7ycunq_0,PROPN
Id6lfv7ycunq_1,VERB
Id6lfv7ycunq_2,VERB
Id6lfv7ycunq_3,NOUN
Id6lfv7ycunq_4,ADP
Id6lfv7ycunq_5,ADP
Id6lfv7ycunq_6,ADP
Id6lfv7ycunq_7,PROPN
Id6lfv7ycunq_8,AUX
Id6lfv7ycunq_9,VERB
Id6lfv7ycunq_10,VERB
Id6lfv7ycunq_11,DET
Id6lfv7ycunq_12,NOUN
Id6lfv7ycunq_13,AUX
Id6lfv7ycunq_14,AUX
Id6lfv7ycunq_15,AUX
Id6lfv7ycunq_16,VERB
Id6lfv7ycunq_17,VERB
Id6lfv7ycunq_18,ADV
Id6lfv7ycunq_19,PUNCT
Id6ltkkbaac8_0,NOUN
Id6ltkkbaac8_1,ADP
Id6ltkkbaac8_2,PROPN
Id6ltkkbaac8_3,ADP
Id6ltkkbaac8_4,ADP
Id6ltkkbaac8_5,NOUN
Id6ltkkbaac8_6,ADP
Id6ltkkbaac8_7,PROPN
Id6ltkkbaac8_8,PROPN
Id6ltkkbaac8_9,PROPN
Id6ltkkbaac8_10,VERB
Id6ltkkbaac8_11,VERB
Id6ltkkbaac8_12,NOUN
Id6ltkkbaac8_13,PRON
Id6ltkkbaac8_14,PRON
Id6ltkkbaac8_15,ADV
Id6ltkkbaac8_16,NOUN
Id6ltkkbaac8_17,DET
Id6ltkkbaac8_18,ADJ
Id6ltkkbaac8_19,ADJ
Id6ltkkbaac8_20,ADP
Id6ltkkbaac8_21,NOUN
Id6ltkkbaac8_22,PUNCT
Id6m0h2qva6s_0,VERB
Id6m0h2qva6s_1,VERB
Id6m0h2qva6s_2,ADV
Id6m0h2qva6s_3,DET
Id6m0h2qva6s_4,NOUN
Id6m0h2qva6s_5,ADP
Id6m0h2qva6s_6,NOUN
Id6m0h2qva6s_7,AUX
Id6m0h2qva6s_8,VERB
Id6m0h2qva6s_9,VERB
Id6m0h2qva6s_10,VERB
Id6m0h2qva6s_11,NOUN
Id6m0h2qva6s_12,PRON
Id6m0h2qva6s_13,AUX
Id6m0h2qva6s_14,AUX
Id6m0h2qva6s_15,ADJ
Id6m0h2qva6s_16,NOUN
Id6m0h2qva6s_17,VERB
Id6m0h2qva6s_18,VERB
Id6m0h2qva6s_19,NOUN
Id6m0h2qva6s_20,ADP
Id6m0h2qva6s_21,NOUN
Id6m0h2qva6s_22,ADP
Id6m0h2qva6s_23,NOUN
Id6m0h2qva6s_24,PUNCT
Id6m0h2qva6s_25,CCONJ
Id6m0h2qva6s_26,VERB
Id6m0h2qva6s_27,VERB
Id6m0h2qva6s_28,NOUN
Id6m0h2qva6s_29,ADJ
Id6m0h2qva6s_30,ADJ
Id6m0h2qva6s_31,ADJ
Id6m0h2qva6s_32,ADP
Id6m0h2qva6s_33,VERB
Id6m0h2qva6s_34,VERB
Id6m0h2qva6s_35,NOUN
Id6m0h2qva6s_36,PRON
Id6m0h2qva6s_37,VERB
Id6m0h2qva6s_38,VERB
Id6m0h2qva6s_39,ADV
Id6m0h2qva6s_40,NOUN
Id6m0h2qva6s_41,PUNCT
Id6m0h2qva6s_42,PRON
Id6m0h2qva6s_43,VERB
Id6m0h2qva6s_44,VERB
Id6m0h2qva6s_45,NOUN
Id6m0h2qva6s_46,ADP
Id6m0h2qva6s_47,NOUN
Id6m0h2qva6s_48,ADJ
Id6m0h2qva6s_49,ADJ
Id6m0h2qva6s_50,ADJ
Id6m0h2qva6s_51,PUNCT
Id6mwqwn4m6u_0,PROPN
Id6mwqwn4m6u_1,VERB
Id6mwqwn4m6u_2,VERB
Id6mwqwn4m6u_3,ADP
Id6mwqwn4m6u_4,NOUN
Id6mwqwn4m6u_5,DET
Id6mwqwn4m6u_6,ADP
Id6mwqwn4m6u_7,NOUN
Id6mwqwn4m6u_8,PUNCT
Id6sgvr3dzgw_0,AUX
Id6sgvr3dzgw_1,VERB
Id6sgvr3dzgw_2,VERB
Id6sgvr3dzgw_3,VERB
Id6sgvr3dzgw_4,DET
Id6sgvr3dzgw_5,ADV
Id6sgvr3dzgw_6,DET
Id6sgvr3dzgw_7,AUX
Id6sgvr3dzgw_8,AUX
Id6sgvr3dzgw_9,NOUN
Id6sgvr3dzgw_10,DET
Id6sgvr3dzgw_11,PUNCT
Id6sndr2pqfe_0,NOUN
Id6sndr2pqfe_1,ADP
Id6sndr2pqfe_2,PROPN
Id6sndr2pqfe_3,AUX
Id6sndr2pqfe_4,AUX
Id6sndr2pqfe_5,AUX
Id6sndr2pqfe_6,AUX
Id6sndr2pqfe_7,ADJ
Id6sndr2pqfe_8,ADP
Id6sndr2pqfe_9,NOUN
Id6sndr2pqfe_10,PUNCT
Id6v0oqqlvej_0,PROPN
Id6v0oqqlvej_1,VERB
Id6v0oqqlvej_2,VERB
Id6v0oqqlvej_3,PUNCT
Id6v0oqqlvej_4,PUNCT
Id6v0oqqlvej_5,PROPN
Id6v0oqqlvej_6,AUX
Id6v0oqqlvej_7,VERB
Id6v0oqqlvej_8,VERB
Id6v0oqqlvej_9,PUNCT
Id6v0oqqlvej_10,VERB
Id6v0oqqlvej_11,ADP
Id6v0oqqlvej_12,AUX
Id6v0oqqlvej_13,NOUN
Id6v0oqqlvej_14,NOUN
Id6v0oqqlvej_15,VERB
Id6v0oqqlvej_16,NOUN
Id6v0oqqlvej_17,PUNCT
Id6v0oqqlvej_18,CCONJ
Id6v0oqqlvej_19,VERB
Id6v0oqqlvej_20,VERB
Id6v0oqqlvej_21,VERB
Id6v0oqqlvej_22,ADP
Id6v0oqqlvej_23,NOUN
Id6v0oqqlvej_24,PUNCT
Id6v0oqqlvej_25,PUNCT
Id6v4ioq6oaf_0,NOUN
Id6v4ioq6oaf_1,NOUN
Id6v4ioq6oaf_2,AUX
Id6v4ioq6oaf_3,ADP
Id6v4ioq6oaf_4,NOUN
Id6v4ioq6oaf_5,DET
Id6v4ioq6oaf_6,ADP
Id6v4ioq6oaf_7,PROPN
Id6v4ioq6oaf_8,PROPN
Id6v4ioq6oaf_9,PUNCT
Id6v4ioq6oaf_10,ADP
Id6v4ioq6oaf_11,PROPN
Id6v4ioq6oaf_12,AUX
Id6v4ioq6oaf_13,VERB
Id6v4ioq6oaf_14,VERB
Id6v4ioq6oaf_15,VERB
Id6v4ioq6oaf_16,VERB
Id6v4ioq6oaf_17,NOUN
