Id,Pos
Id9v0a4fplgn_21,NOUN
Id9v0a4fplgn_22,NOUN
Id9v0a4fplgn_23,AUX
Id9v0a4fplgn_24,ADP
Id9v0a4fplgn_25,VERB
Id9v0a4fplgn_26,NOUN
Id9v0a4fplgn_27,NOUN
Id9v0a4fplgn_28,ADP
Id9v0a4fplgn_29,NOUN
Id9v0a4fplgn_30,PUNCT
Id9vkh1germn_0,NOUN
Id9vkh1germn_1,VERB
Id9vkh1germn_2,VERB
Id9vkh1germn_3,NOUN
Id9vkh1germn_4,ADP
Id9vkh1germn_5,NOUN
Id9vkh1germn_6,ADP
Id9vkh1germn_7,ADJ
Id9vkh1germn_8,ADJ
Id9vkh1germn_9,ADP
Id9vkh1germn_10,NOUN
Id9vkh1germn_11,ADP
Id9vkh1germn_12,NUM
Id9vkh1germn_13,ADP
Id9vkh1germn_14,NOUN
Id9vkh1germn_15,PROPN
Id9vkh1germn_16,PROPN
Id9vkh1germn_17,PUNCT
Id9yfoet3uqz_0,PRON
Id9yfoet3uqz_1,ADV
Id9yfoet3uqz_2,VERB
Id9yfoet3uqz_3,ADP
Id9yfoet3uqz_4,NOUN
Id9yfoet3uqz_5,ADJ
Id9yfoet3uqz_6,ADV
Id9yfoet3uqz_7,VERB
Id9yfoet3uqz_8,ADV
Id9yfoet3uqz_9,NOUN
Id9yfoet3uqz_10,PROPN
Id9yfoet3uqz_11,PROPN
Id9yfoet3uqz_12,PROPN
Id9yfoet3uqz_13,PUNCT
Id9yfoet3uqz_14,NOUN
Id9yfoet3uqz_15,PROPN
Id9yfoet3uqz_16,PROPN
Id9yfoet3uqz_17,PUNCT
Id9yfoet3uqz_18,PROPN
Id9yfoet3uqz_19,NOUN
Id9yfoet3uqz_20,PROPN
Id9yfoet3uqz_21,CCONJ
Id9yfoet3uqz_22,PROPN
Id9yfoet3uqz_23,NOUN
Id9yfoet3uqz_24,PROPN
Id9yfoet3uqz_25,PUNCT
Id9yy7dn0dyz_0,PROPN
Id9yy7dn0dyz_1,NOUN
Id9yy7dn0dyz_2,PUNCT
Id9yy7dn0dyz_3,NOUN
Id9yy7dn0dyz_4,CCONJ
Id9yy7dn0dyz_5,ADV
Id9yy7dn0dyz_6,NOUN
Id9yy7dn0dyz_7,NOUN
Id9yy7dn0dyz_8,ADP
Id9yy7dn0dyz_9,NOUN
Id9yy7dn0dyz_10,ADV
Id9yy7dn0dyz_11,ADV
Id9yy7dn0dyz_12,PROPN
Id9yy7dn0dyz_13,VERB
Id9yy7dn0dyz_14,ADJ
Id9yy7dn0dyz_15,ADP
Id9yy7dn0dyz_16,NOUN
Id9yy7dn0dyz_17,ADJ
Id9yy7dn0dyz_18,CCONJ
Id9yy7dn0dyz_19,VERB
Id9yy7dn0dyz_20,PUNCT
Id9zt7lwwmj8_0,NOUN
Id9zt7lwwmj8_1,ADJ
Id9zt7lwwmj8_2,PUNCT
Id9zt7lwwmj8_3,ADV
Id9zt7lwwmj8_4,NOUN
Id9zt7lwwmj8_5,NOUN
Id9zt7lwwmj8_6,CCONJ
Id9zt7lwwmj8_7,NOUN
Id9zt7lwwmj8_8,ADP
Id9zt7lwwmj8_9,PROPN
Id9zt7lwwmj8_10,NOUN
Id9zt7lwwmj8_11,ADJ
Id9zt7lwwmj8_12,NOUN
Id9zt7lwwmj8_13,NOUN
Id9zt7lwwmj8_14,ADJ
Id9zt7lwwmj8_15,CCONJ
Id9zt7lwwmj8_16,VERB
Id9zt7lwwmj8_17,NOUN
Id9zt7lwwmj8_18,PRON
Id9zt7lwwmj8_19,NUM
Id9zt7lwwmj8_20,CCONJ
Id9zt7lwwmj8_21,PRON
Id9zt7lwwmj8_22,ADP
Id9zt7lwwmj8_23,NOUN
Id9zt7lwwmj8_24,ADJ
Id9zt7lwwmj8_25,ADP
Id9zt7lwwmj8_26,NOUN
Id9zt7lwwmj8_27,ADJ
Id9zt7lwwmj8_28,ADJ
Id9zt7lwwmj8_29,PUNCT
Ida0jcjiac74_0,NOUN
Ida0jcjiac74_1,ADP
Ida0jcjiac74_2,ADP
Ida0jcjiac74_3,PROPN
Ida0jcjiac74_4,AUX
Ida0jcjiac74_5,VERB
Ida0jcjiac74_6,ADV
Ida0jcjiac74_7,DET
Ida0jcjiac74_8,PUNCT
Ida2hqso8qxr_0,VERB
Ida2hqso8qxr_1,VERB
Ida2hqso8qxr_2,NOUN
Ida2hqso8qxr_3,ADP
Ida2hqso8qxr_4,NOUN
Ida2hqso8qxr_5,NOUN
Ida2hqso8qxr_6,PROPN
Ida2hqso8qxr_7,PROPN
Ida2hqso8qxr_8,VERB
Ida2hqso8qxr_9,VERB
Ida2hqso8qxr_10,ADP
Ida2hqso8qxr_11,NOUN
Ida2hqso8qxr_12,ADP
Ida2hqso8qxr_13,ADP
Ida2hqso8qxr_14,NOUN
Ida2hqso8qxr_15,ADP
Ida2hqso8qxr_16,PROPN
Ida2hqso8qxr_17,PUNCT
Ida33qwmrzp3_0,ADP
Ida33qwmrzp3_1,NOUN
Ida33qwmrzp3_2,PUNCT
Ida33qwmrzp3_3,NOUN
Ida33qwmrzp3_4,PROPN
Ida33qwmrzp3_5,PROPN
Ida33qwmrzp3_6,AUX
Ida33qwmrzp3_7,AUX
Ida33qwmrzp3_8,ADJ
Ida33qwmrzp3_9,ADP
Ida33qwmrzp3_10,NOUN
Ida33qwmrzp3_11,ADJ
Ida33qwmrzp3_12,ADP
Ida33qwmrzp3_13,PROPN
Ida33qwmrzp3_14,PROPN
Ida33qwmrzp3_15,ADP
Ida33qwmrzp3_16,NOUN
Ida33qwmrzp3_17,DET
Ida33qwmrzp3_18,ADJ
Ida33qwmrzp3_19,ADJ
Ida33qwmrzp3_20,ADJ
Ida33qwmrzp3_21,ADP
Ida33qwmrzp3_22,NOUN
Ida33qwmrzp3_23,ADP
Ida33qwmrzp3_24,NOUN
Ida33qwmrzp3_25,ADV
Ida33qwmrzp3_26,CCONJ
Ida33qwmrzp3_27,PROPN
Ida33qwmrzp3_28,ADP
Ida33qwmrzp3_29,PROPN
Ida33qwmrzp3_30,NOUN
Ida3hhq4k7jp_0,AUX
Ida3hhq4k7jp_1,ADP
Ida3hhq4k7jp_2,ADP
Ida3hhq4k7jp_3,ADJ
Ida3hhq4k7jp_4,ADV
Ida3hhq4k7jp_5,VERB
Ida3hhq4k7jp_6,VERB
Ida3hhq4k7jp_7,VERB
Ida3hhq4k7jp_8,VERB
Ida3hhq4k7jp_9,NOUN
Ida3hhq4k7jp_10,NOUN
Ida3hhq4k7jp_11,ADP
Ida3hhq4k7jp_12,NOUN
Ida3hhq4k7jp_13,PUNCT
Ida59jmratc6_0,PROPN
Ida59jmratc6_1,PROPN
Ida59jmratc6_2,ADP
Ida59jmratc6_3,PROPN
Ida59jmratc6_4,PUNCT
Ida59jmratc6_5,NOUN
Ida59jmratc6_6,PROPN
Ida59jmratc6_7,PROPN
Ida59jmratc6_8,PRON
Ida59jmratc6_9,ADP
Ida59jmratc6_10,ADJ
Ida59jmratc6_11,VERB
Ida59jmratc6_12,PROPN
Ida59jmratc6_13,PROPN
Ida59jmratc6_14,NOUN
Ida59jmratc6_15,NOUN
Ida59jmratc6_16,NOUN
Ida59jmratc6_17,VERB
Ida59jmratc6_18,NOUN
Ida59jmratc6_19,ADV
Ida59jmratc6_20,ADJ
Ida59jmratc6_21,ADP
Ida59jmratc6_22,NOUN
Ida59jmratc6_23,ADV
Ida59jmratc6_24,NOUN
Ida59jmratc6_25,ADJ
Ida59jmratc6_26,ADV
Ida59jmratc6_27,ADV
Ida59jmratc6_28,ADP
Ida59jmratc6_29,ADJ
Ida59jmratc6_30,ADP
Ida59jmratc6_31,NOUN
Ida59jmratc6_32,ADP
Ida59jmratc6_33,PROPN
Ida59jmratc6_34,CCONJ
Ida59jmratc6_35,PROPN
Ida59jmratc6_36,NOUN
Ida59jmratc6_37,PUNCT
Ida5cg3i7zul_0,NOUN
Ida5cg3i7zul_1,ADP
Ida5cg3i7zul_2,NOUN
Ida5cg3i7zul_3,AUX
Ida5cg3i7zul_4,NOUN
Ida5cg3i7zul_5,PROPN
Ida5cg3i7zul_6,PROPN
Ida5cg3i7zul_7,NOUN
Ida5cg3i7zul_8,PUNCT
Ida5cg3i7zul_9,NOUN
Ida5cg3i7zul_10,PUNCT
Ida5cg3i7zul_11,NOUN
Ida5cg3i7zul_12,CCONJ
Ida5cg3i7zul_13,NOUN
Ida5cg3i7zul_14,NOUN
Ida5cg3i7zul_15,NOUN
Ida5cg3i7zul_16,ADV
Ida5cg3i7zul_17,PROPN
Ida5cg3i7zul_18,NOUN
Ida5cg3i7zul_19,NOUN
Ida5cg3i7zul_20,NOUN
Ida5cg3i7zul_21,ADP
Ida5cg3i7zul_22,PROPN
Ida5cg3i7zul_23,PROPN
Ida5cg3i7zul_24,NOUN
Ida5cg3i7zul_25,NOUN
Ida5cg3i7zul_26,PUNCT
Ida5cg3i7zul_27,DET
Ida5cg3i7zul_28,AUX
Ida5cg3i7zul_29,ADP
Ida5cg3i7zul_30,NOUN
Ida5cg3i7zul_31,ADJ
Ida5cg3i7zul_32,ADV
Ida5cg3i7zul_33,NUM
Ida5cg3i7zul_34,NUM
Ida5cg3i7zul_35,PUNCT
Ida5m33yc3bh_0,NOUN
Ida5m33yc3bh_1,ADP
Ida5m33yc3bh_2,ADP
Ida5m33yc3bh_3,PROPN
Ida5m33yc3bh_4,AUX
Ida5m33yc3bh_5,AUX
Ida5m33yc3bh_6,ADP
Ida5m33yc3bh_7,PROPN
Ida5m33yc3bh_8,AUX
Ida5m33yc3bh_9,VERB
Ida5m33yc3bh_10,VERB
Ida5m33yc3bh_11,NOUN
Ida5m33yc3bh_12,ADP
Ida5m33yc3bh_13,NOUN
Ida5m33yc3bh_14,ADP
Ida5m33yc3bh_15,PROPN
Ida5m33yc3bh_16,ADP
Ida5m33yc3bh_17,NOUN
Ida5m33yc3bh_18,ADP
Ida5m33yc3bh_19,VERB
Ida5m33yc3bh_20,VERB
Ida5m33yc3bh_21,NOUN
Ida5m33yc3bh_22,ADP
Ida5m33yc3bh_23,ADP
Ida5m33yc3bh_24,NUM
Ida5m33yc3bh_25,PUNCT
Ida5m33yc3bh_26,NOUN
Ida5m33yc3bh_27,ADP
Ida5m33yc3bh_28,NOUN
Ida5m33yc3bh_29,NOUN
Ida5m33yc3bh_30,DET
Ida5m33yc3bh_31,AUX
Ida5m33yc3bh_32,AUX
Ida5m33yc3bh_33,VERB
Ida5m33yc3bh_34,VERB
Ida5m33yc3bh_35,NOUN
Ida5m33yc3bh_36,DET
Ida5m33yc3bh_37,VERB
Ida5m33yc3bh_38,VERB
Ida5m33yc3bh_39,ADP
Ida5m33yc3bh_40,NOUN
Ida5m33yc3bh_41,ADP
Ida5m33yc3bh_42,VERB
Ida5m33yc3bh_43,VERB
Ida5m33yc3bh_44,ADP
Ida5m33yc3bh_45,NOUN
Ida5m33yc3bh_46,PUNCT
Ida8mrwpp4u9_0,NOUN
Ida8mrwpp4u9_1,PRON
Ida8mrwpp4u9_2,AUX
Ida8mrwpp4u9_3,ADP
Ida8mrwpp4u9_4,NOUN
Ida8mrwpp4u9_5,ADJ
Ida8mrwpp4u9_6,NOUN
Ida8mrwpp4u9_7,ADP
Ida8mrwpp4u9_8,VERB
Ida8mrwpp4u9_9,NOUN
Ida8mrwpp4u9_10,AUX
Ida8mrwpp4u9_11,ADJ
Ida8mrwpp4u9_12,ADP
Ida8mrwpp4u9_13,VERB
Ida8mrwpp4u9_14,ADV
Ida8mrwpp4u9_15,ADJ
Ida8mrwpp4u9_16,ADV
Ida8mrwpp4u9_17,NOUN
Ida8mrwpp4u9_18,ADP
Ida8mrwpp4u9_19,NOUN
Ida8mrwpp4u9_20,PUNCT
Ida975bboice_0,ADV
Ida975bboice_1,ADP
Ida975bboice_2,VERB
Ida975bboice_3,NUM
Ida975bboice_4,NOUN
Ida975bboice_5,ADP
Ida975bboice_6,ADJ
Ida975bboice_7,NOUN
Ida975bboice_8,VERB
Ida975bboice_9,PUNCT
Ida9h2qpb6wc_0,PROPN
Ida9h2qpb6wc_1,PROPN
Ida9h2qpb6wc_2,PROPN
Ida9h2qpb6wc_3,ADP
Ida9h2qpb6wc_4,PRON
Ida9h2qpb6wc_5,ADJ
Ida9h2qpb6wc_6,ADP
Ida9h2qpb6wc_7,PROPN
Ida9h2qpb6wc_8,NOUN
Ida9h2qpb6wc_9,VERB
Ida9h2qpb6wc_10,ADP
Ida9h2qpb6wc_11,ADJ
Ida9h2qpb6wc_12,ADV
Ida9h2qpb6wc_13,ADV
Ida9h2qpb6wc_14,ADV
Ida9h2qpb6wc_15,ADJ
Ida9h2qpb6wc_16,NUM
Ida9h2qpb6wc_17,PUNCT
Idabzqs0s4fs_0,NOUN
Idabzqs0s4fs_1,ADP
Idabzqs0s4fs_2,NOUN
Idabzqs0s4fs_3,NOUN
Idabzqs0s4fs_4,NOUN
Idabzqs0s4fs_5,AUX
Idabzqs0s4fs_6,AUX
Idabzqs0s4fs_7,ADJ
Idabzqs0s4fs_8,NUM
Idabzqs0s4fs_9,ADP
Idabzqs0s4fs_10,NOUN
Idabzqs0s4fs_11,AUX
Idabzqs0s4fs_12,AUX
Idabzqs0s4fs_13,AUX
Idabzqs0s4fs_14,VERB
Idabzqs0s4fs_15,VERB
Idabzqs0s4fs_16,VERB
Idabzqs0s4fs_17,NOUN
Idabzqs0s4fs_18,ADP
Idabzqs0s4fs_19,NOUN
Idabzqs0s4fs_20,DET
Idabzqs0s4fs_21,PUNCT
Idacy9r4n1l6_0,X
Idacy9r4n1l6_1,PROPN
Idacy9r4n1l6_2,PROPN
Idacy9r4n1l6_3,ADV
Idacy9r4n1l6_4,ADV
Idacy9r4n1l6_5,ADJ
Idacy9r4n1l6_6,ADP
Idacy9r4n1l6_7,PROPN
Idacy9r4n1l6_8,ADP
Idacy9r4n1l6_9,NOUN
Idacy9r4n1l6_10,PUNCT
Idacy9r4n1l6_11,PROPN
Idacy9r4n1l6_12,PROPN
Idacy9r4n1l6_13,ADJ
Idacy9r4n1l6_14,ADJ
Idacy9r4n1l6_15,ADJ
Idacy9r4n1l6_16,ADP
Idacy9r4n1l6_17,PROPN
Idacy9r4n1l6_18,NOUN
Idacy9r4n1l6_19,PROPN
Idacy9r4n1l6_20,PROPN
Idacy9r4n1l6_21,NUM
Idacy9r4n1l6_22,ADP
Idacy9r4n1l6_23,NOUN
Idacy9r4n1l6_24,ADP
Idacy9r4n1l6_25,PROPN
Idacy9r4n1l6_26,PUNCT
Idacy9r4n1l6_27,PRON
Idacy9r4n1l6_28,AUX
Idacy9r4n1l6_29,ADJ
Idacy9r4n1l6_30,ADJ
Idacy9r4n1l6_31,ADJ
Idacy9r4n1l6_32,NOUN
Idacy9r4n1l6_33,ADJ
Idacy9r4n1l6_34,NOUN
Idacy9r4n1l6_35,ADJ
Idacy9r4n1l6_36,PUNCT
Idacy9r4n1l6_37,X
Idadb6tew2uw_0,NOUN
Idadb6tew2uw_1,NOUN
Idadb6tew2uw_2,ADP
Idadb6tew2uw_3,PROPN
Idadb6tew2uw_4,ADJ
Idadb6tew2uw_5,ADJ
Idadb6tew2uw_6,ADJ
Idadb6tew2uw_7,CCONJ
Idadb6tew2uw_8,VERB
Idadb6tew2uw_9,ADP
Idadb6tew2uw_10,ADJ
Idadb6tew2uw_11,CCONJ
Idadb6tew2uw_12,ADJ
Idadb6tew2uw_13,VERB
Idadb6tew2uw_14,ADJ
Idadb6tew2uw_15,PROPN
Idadb6tew2uw_16,PROPN
Idadb6tew2uw_17,NOUN
Idadb6tew2uw_18,PUNCT
Idadiba0xsov_0,NOUN
Idadiba0xsov_1,PROPN
Idadiba0xsov_2,CCONJ
Idadiba0xsov_3,PRON
Idadiba0xsov_4,AUX
Idadiba0xsov_5,ADP
Idadiba0xsov_6,VERB
Idadiba0xsov_7,ADP
Idadiba0xsov_8,PROPN
Idadiba0xsov_9,PROPN
Idadiba0xsov_10,CCONJ
Idadiba0xsov_11,PROPN
Idadiba0xsov_12,NOUN
Idadiba0xsov_13,PROPN
Idadiba0xsov_14,PROPN
Idadiba0xsov_15,ADP
Idadiba0xsov_16,NOUN
Idadiba0xsov_17,PRON
Idadiba0xsov_18,PUNCT
Idae7waa5v84_0,NOUN
Idae7waa5v84_1,ADP
Idae7waa5v84_2,ADP
Idae7waa5v84_3,NOUN
Idae7waa5v84_4,ADP
Idae7waa5v84_5,NOUN
Idae7waa5v84_6,ADP
Idae7waa5v84_7,PROPN
Idae7waa5v84_8,AUX
Idae7waa5v84_9,AUX
Idae7waa5v84_10,VERB
Idae7waa5v84_11,VERB
Idae7waa5v84_12,ADP
Idae7waa5v84_13,PROPN
Idae7waa5v84_14,ADP
Idae7waa5v84_15,ADP
Idae7waa5v84_16,PROPN
Idae7waa5v84_17,PROPN
Idae7waa5v84_18,PUNCT
Idaegi5y7xo1_0,ADJ
Idaegi5y7xo1_1,CCONJ
Idaegi5y7xo1_2,VERB
Idaegi5y7xo1_3,NOUN
Idaegi5y7xo1_4,ADP
Idaegi5y7xo1_5,PROPN
Idaegi5y7xo1_6,PROPN
Idaegi5y7xo1_7,ADV
Idaegi5y7xo1_8,PROPN
Idaegi5y7xo1_9,ADP
Idaegi5y7xo1_10,NOUN
Idaegi5y7xo1_11,ADP
Idaegi5y7xo1_12,NOUN
Idaegi5y7xo1_13,AUX
Idaegi5y7xo1_14,VERB
Idaegi5y7xo1_15,VERB
Idaegi5y7xo1_16,ADP
Idaegi5y7xo1_17,NOUN
Idaegi5y7xo1_18,ADP
Idaegi5y7xo1_19,VERB
Idaegi5y7xo1_20,ADP
Idaegi5y7xo1_21,PROPN
Idaegi5y7xo1_22,ADJ
Idaegi5y7xo1_23,ADJ
Idaegi5y7xo1_24,PUNCT
Idaghn8unbuq_0,NOUN
Idaghn8unbuq_1,DET
Idaghn8unbuq_2,AUX
Idaghn8unbuq_3,VERB
Idaghn8unbuq_4,ADP
Idaghn8unbuq_5,VERB
Idaghn8unbuq_6,VERB
Idaghn8unbuq_7,ADV
Idaghn8unbuq_8,ADP
Idaghn8unbuq_9,PROPN
Idaghn8unbuq_10,NUM
Idaghn8unbuq_11,VERB
Idaghn8unbuq_12,VERB
Idaghn8unbuq_13,NOUN
Idaghn8unbuq_14,ADJ
Idaghn8unbuq_15,PUNCT
Idaghn8unbuq_16,NOUN
Idaghn8unbuq_17,ADP
Idaghn8unbuq_18,NOUN
Idaghn8unbuq_19,PROPN
Idaghn8unbuq_20,AUX
Idaghn8unbuq_21,AUX
Idaghn8unbuq_22,NOUN
Idaghn8unbuq_23,ADP
Idaghn8unbuq_24,DET
Idaghn8unbuq_25,PUNCT
Idagv4e54ah7_0,DET
Idagv4e54ah7_1,NOUN
Idagv4e54ah7_2,AUX
Idagv4e54ah7_3,VERB
Idagv4e54ah7_4,VERB
Idagv4e54ah7_5,PUNCT
Idah1ahfu82u_0,NOUN
Idah1ahfu82u_1,ADP
Idah1ahfu82u_2,PROPN
Idah1ahfu82u_3,PROPN
Idah1ahfu82u_4,PROPN
Idah1ahfu82u_5,ADP
Idah1ahfu82u_6,NOUN
Idah1ahfu82u_7,PROPN
Idah1ahfu82u_8,PROPN
Idah1ahfu82u_9,PROPN
Idah1ahfu82u_10,PUNCT
Idah1ahfu82u_11,PROPN
Idah1ahfu82u_12,NUM
Idah1ahfu82u_13,PUNCT
Idah1ahfu82u_14,SCONJ
Idah1ahfu82u_15,VERB
Idah1ahfu82u_16,VERB
Idah1ahfu82u_17,ADP
Idah1ahfu82u_18,NOUN
Idah1ahfu82u_19,ADP
Idah1ahfu82u_20,NUM
Idah1ahfu82u_21,ADV
Idah1ahfu82u_22,NUM
Idah1ahfu82u_23,PROPN
Idah1ahfu82u_24,ADP
Idah1ahfu82u_25,NOUN
Idah1ahfu82u_26,PROPN
Idah1ahfu82u_27,ADJ
Idah1ahfu82u_28,ADP
Idah1ahfu82u_29,NOUN
Idah1ahfu82u_30,PUNCT
Idah1ahfu82u_31,SCONJ
Idah1ahfu82u_32,ADV
Idah1ahfu82u_33,NOUN
Idah1ahfu82u_34,ADJ
Idah1ahfu82u_35,PROPN
Idah1ahfu82u_36,ADP
Idah1ahfu82u_37,NOUN
Idah1ahfu82u_38,ADJ
Idah1ahfu82u_39,NOUN
Idah1ahfu82u_40,ADP
Idah1ahfu82u_41,NOUN
Idah1ahfu82u_42,NOUN
Idah1ahfu82u_43,ADJ
Idah1ahfu82u_44,NOUN
Idah1ahfu82u_45,ADP
Idah1ahfu82u_46,NOUN
Idah1ahfu82u_47,ADP
Idah1ahfu82u_48,VERB
Idah1ahfu82u_49,NOUN
Idah1ahfu82u_50,NOUN
Idah1ahfu82u_51,NOUN
Idah1ahfu82u_52,PUNCT
Idaizanbhj99_0,PRON
Idaizanbhj99_1,AUX
Idaizanbhj99_2,VERB
Idaizanbhj99_3,ADP
Idaizanbhj99_4,NOUN
Idaizanbhj99_5,ADP
Idaizanbhj99_6,NOUN
Idaizanbhj99_7,ADP
Idaizanbhj99_8,PROPN
Idaizanbhj99_9,ADV
Idaizanbhj99_10,AUX
Idaizanbhj99_11,ADP
Idaizanbhj99_12,NOUN
Idaizanbhj99_13,DET
Idaizanbhj99_14,VERB
Idaizanbhj99_15,AUX
Idaizanbhj99_16,ADP
Idaizanbhj99_17,ADP
Idaizanbhj99_18,ADP
Idaizanbhj99_19,NOUN
Idaizanbhj99_20,PUNCT
Idajrtg263pv_0,DET
Idajrtg263pv_1,VERB
Idajrtg263pv_2,VERB
Idajrtg263pv_3,ADP
Idajrtg263pv_4,ADV
Idajrtg263pv_5,VERB
Idajrtg263pv_6,VERB
Idajrtg263pv_7,VERB
Idajrtg263pv_8,ADP
Idajrtg263pv_9,NOUN
Idajrtg263pv_10,ADP
Idajrtg263pv_11,PROPN
Idajrtg263pv_12,PUNCT
Idajrtg263pv_13,PROPN
Idajrtg263pv_14,CCONJ
Idajrtg263pv_15,PROPN
Idajrtg263pv_16,PUNCT
Idajrtg263pv_17,PUNCT
Idajrtg263pv_18,PUNCT
Idakp3mjgf8q_0,SCONJ
Idakp3mjgf8q_1,ADV
Idakp3mjgf8q_2,VERB
Idakp3mjgf8q_3,ADV
Idakp3mjgf8q_4,ADV
Idakp3mjgf8q_5,PUNCT
Idakp3mjgf8q_6,NOUN
Idakp3mjgf8q_7,AUX
Idakp3mjgf8q_8,AUX
Idakp3mjgf8q_9,ADJ
Idakp3mjgf8q_10,ADJ
Idakp3mjgf8q_11,ADV
Idakp3mjgf8q_12,AUX
Idakp3mjgf8q_13,AUX
Idakp3mjgf8q_14,VERB
Idakp3mjgf8q_15,VERB
Idakp3mjgf8q_16,PUNCT
Idakp3mjgf8q_17,NOUN
Idakp3mjgf8q_18,DET
Idakp3mjgf8q_19,VERB
Idakp3mjgf8q_20,VERB
Idakp3mjgf8q_21,NOUN
Idakp3mjgf8q_22,ADP
Idakp3mjgf8q_23,PROPN
Idakp3mjgf8q_24,ADV
Idakp3mjgf8q_25,AUX
Idakp3mjgf8q_26,PRON
Idakp3mjgf8q_27,ADJ
Idakp3mjgf8q_28,ADP
Idakp3mjgf8q_29,PROPN
Idakp3mjgf8q_30,ADV
Idakp3mjgf8q_31,PUNCT
Idalp75p65fe_0,NOUN
Idalp75p65fe_1,ADP
Idalp75p65fe_2,NOUN
Idalp75p65fe_3,ADP
Idalp75p65fe_4,PROPN
Idalp75p65fe_5,ADP
Idalp75p65fe_6,PROPN
Idalp75p65fe_7,AUX
Idalp75p65fe_8,AUX
Idalp75p65fe_9,VERB
Idalp75p65fe_10,VERB
Idalp75p65fe_11,PUNCT
Idalp75p65fe_12,AUX
Idalp75p65fe_13,VERB
Idalp75p65fe_14,PROPN
Idalp75p65fe_15,PROPN
Idalp75p65fe_16,PUNCT
Idalp75p65fe_17,NOUN
Idalp75p65fe_18,ADP
Idalp75p65fe_19,NOUN
Idalp75p65fe_20,ADP
Idalp75p65fe_21,NOUN
Idalp75p65fe_22,ADP
Idalp75p65fe_23,PROPN
Idalp75p65fe_24,PUNCT
Idalp75p65fe_25,PUNCT
Idalp75p65fe_26,PROPN
Idalp75p65fe_27,PROPN
Idalp75p65fe_28,PUNCT
Idalp75p65fe_29,PUNCT
Idam4sffz72r_0,ADV
Idam4sffz72r_1,PROPN
Idam4sffz72r_2,AUX
Idam4sffz72r_3,VERB
Idam4sffz72r_4,NOUN
Idam4sffz72r_5,ADP
Idam4sffz72r_6,ADP
Idam4sffz72r_7,PROPN
Idam4sffz72r_8,PUNCT
Idam4sffz72r_9,PUNCT
Idam4sffz72r_10,VERB
Idam4sffz72r_11,VERB
Idam4sffz72r_12,ADV
Idam4sffz72r_13,NOUN
Idam4sffz72r_14,NOUN
Idam4sffz72r_15,ADP
Idam4sffz72r_16,NOUN
Idam4sffz72r_17,ADP
Idam4sffz72r_18,NOUN
Idam4sffz72r_19,ADP
Idam4sffz72r_20,NOUN
Idam4sffz72r_21,ADP
Idam4sffz72r_22,ADJ
Idam4sffz72r_23,ADJ
Idam4sffz72r_24,NOUN
Idam4sffz72r_25,ADP
Idam4sffz72r_26,NOUN
Idam4sffz72r_27,ADJ
Idam4sffz72r_28,ADJ
Idam4sffz72r_29,ADV
Idam4sffz72r_30,PUNCT
Idanqri38d1t_0,NOUN
Idanqri38d1t_1,PROPN
Idanqri38d1t_2,PROPN
Idanqri38d1t_3,PUNCT
Idanqri38d1t_4,PROPN
Idanqri38d1t_5,PROPN
Idanqri38d1t_6,PROPN
Idanqri38d1t_7,NOUN
Idanqri38d1t_8,NOUN
Idanqri38d1t_9,NOUN
Idanqri38d1t_10,NOUN
Idanqri38d1t_11,AUX
Idanqri38d1t_12,ADP
Idanqri38d1t_13,VERB
Idanqri38d1t_14,ADV
Idanqri38d1t_15,ADJ
Idanqri38d1t_16,NOUN
Idanqri38d1t_17,AUX
Idanqri38d1t_18,ADJ
Idanqri38d1t_19,ADP
Idanqri38d1t_20,NUM
Idanqri38d1t_21,NUM
Idanqri38d1t_22,VERB
Idanqri38d1t_23,AUX
Idanqri38d1t_24,ADP
Idanqri38d1t_25,NOUN
Idanqri38d1t_26,PRON
Idanqri38d1t_27,CCONJ
Idanqri38d1t_28,NOUN
Idanqri38d1t_29,ADV
Idanqri38d1t_30,NOUN
Idanqri38d1t_31,PUNCT
Idaoa330k8mk_0,NOUN
Idaoa330k8mk_1,CCONJ
Idaoa330k8mk_2,PRON
Idaoa330k8mk_3,CCONJ
Idaoa330k8mk_4,NOUN
Idaoa330k8mk_5,PROPN
Idaoa330k8mk_6,NOUN
Idaoa330k8mk_7,VERB
Idaoa330k8mk_8,ADV
Idaoa330k8mk_9,NOUN
Idaoa330k8mk_10,NOUN
Idaoa330k8mk_11,CCONJ
Idaoa330k8mk_12,PROPN
Idaoa330k8mk_13,PROPN
Idaoa330k8mk_14,VERB
Idaoa330k8mk_15,NOUN
Idaoa330k8mk_16,ADJ
Idaoa330k8mk_17,PROPN
Idaoa330k8mk_18,NOUN
Idaoa330k8mk_19,NOUN
Idaoa330k8mk_20,PUNCT
Idaoa330k8mk_21,PROPN
Idaoa330k8mk_22,PUNCT
Idaoa330k8mk_23,ADJ
Idaoa330k8mk_24,NOUN
Idaoa330k8mk_25,NOUN
Idaoa330k8mk_26,NUM
Idaoa330k8mk_27,PUNCT
Idaofbyb8ew3_0,NOUN
Idaofbyb8ew3_1,NOUN
Idaofbyb8ew3_2,ADJ
Idaofbyb8ew3_3,ADV
Idaofbyb8ew3_4,AUX
Idaofbyb8ew3_5,NOUN
Idaofbyb8ew3_6,ADJ
Idaofbyb8ew3_7,PUNCT
Idaofbyb8ew3_8,PROPN
Idaofbyb8ew3_9,PROPN
Idaofbyb8ew3_10,VERB
